ID	Gene ID	Trans.ID
>Seq_17860	ENSG00000005884	ENST00000320031
>Seq_17881	ENSG00000005884	ENST00000320031
>Seq_17976	ENSG00000005884	ENST00000506437
>Seq_17978	ENSG00000005884	ENST00000506827
>Seq_18035	ENSG00000005889	ENST00000304543
>Seq_18047	ENSG00000005889	ENST00000304543
>Seq_18073	ENSG00000005889	ENST00000304543
>Seq_18127	ENSG00000005889	ENST00000304543
>Seq_18136	ENSG00000005889	ENST00000304543
>Seq_18188	ENSG00000005893	ENST00000200639
>Seq_18213	ENSG00000005893	ENST00000200639
>Seq_18235	ENSG00000005893	ENST00000200639
>Seq_18248	ENSG00000005893	ENST00000200639
>Seq_18299	ENSG00000005893	ENST00000200639
>Seq_18329	ENSG00000005893	ENST00000371335
>Seq_18625	ENSG00000006007	ENST00000564172
>Seq_18644	ENSG00000006015	ENST00000358607
>Seq_18648	ENSG00000006015	ENST00000358607
>Seq_18682	ENSG00000006015	ENST00000595077
>Seq_18708	ENSG00000006015	ENST00000600997
>Seq_18762	ENSG00000006025	ENST00000007414
>Seq_18798	ENSG00000006025	ENST00000007414
>Seq_18870	ENSG00000006042	ENST00000394642
>Seq_18943	ENSG00000006047	ENST00000007699
>Seq_18986	ENSG00000006062	ENST00000344686
>Seq_18990	ENSG00000006062	ENST00000344686
>Seq_19012	ENSG00000006062	ENST00000344686
>Seq_19038	ENSG00000006062	ENST00000617331
>Seq_19048	ENSG00000006118	ENST00000005286
>Seq_19062	ENSG00000006118	ENST00000005286
>Seq_19070	ENSG00000006118	ENST00000005286
>Seq_19093	ENSG00000006118	ENST00000005286
>Seq_19107	ENSG00000006118	ENST00000005286
>Seq_19149	ENSG00000006118	ENST00000005286
>Seq_19178	ENSG00000006118	ENST00000005286
>Seq_19186	ENSG00000006118	ENST00000005286
>Seq_19190	ENSG00000006118	ENST00000005286
>Seq_19223	ENSG00000006118	ENST00000005286
>Seq_19239	ENSG00000006118	ENST00000534983
>Seq_19242	ENSG00000006118	ENST00000537110
>Seq_19244	ENSG00000006118	ENST00000537110
>Seq_19316	ENSG00000006125	ENST00000588116
>Seq_19321	ENSG00000006125	ENST00000588116
>Seq_19339	ENSG00000006125	ENST00000590432
>Seq_19368	ENSG00000006125	ENST00000593014
>Seq_19378	ENSG00000006125	ENST00000610402
>Seq_19380	ENSG00000006125	ENST00000610402
>Seq_19413	ENSG00000006125	ENST00000610402
>Seq_19427	ENSG00000006125	ENST00000610402
>Seq_19506	ENSG00000006125	ENST00000612116
>Seq_19530	ENSG00000006125	ENST00000612116
>Seq_19645	ENSG00000006125	ENST00000616681
>Seq_19821	ENSG00000006125	ENST00000621914
>Seq_19878	ENSG00000006194	ENST00000219069
>Seq_19892	ENSG00000006194	ENST00000219069
>Seq_19893	ENSG00000006194	ENST00000219069
>Seq_19897	ENSG00000006194	ENST00000219069
>Seq_19900	ENSG00000006194	ENST00000219069
>Seq_19904	ENSG00000006194	ENST00000219069
>Seq_19920	ENSG00000006194	ENST00000219069
>Seq_19927	ENSG00000006194	ENST00000219069
>Seq_20075	ENSG00000006194	ENST00000575823
>Seq_20123	ENSG00000006282	ENST00000006658
>Seq_20137	ENSG00000006282	ENST00000006658
>Seq_20138	ENSG00000006282	ENST00000006658
>Seq_20162	ENSG00000006282	ENST00000006658
>Seq_20217	ENSG00000006327	ENST00000326577
>Seq_20219	ENSG00000006327	ENST00000326577
>Seq_20223	ENSG00000006327	ENST00000326577
>Seq_20273	ENSG00000006327	ENST00000326577
>Seq_20280	ENSG00000006327	ENST00000326577
>Seq_20354	ENSG00000006327	ENST00000341627
>Seq_20390	ENSG00000006327	ENST00000575124
>Seq_20395	ENSG00000006327	ENST00000575124
>Seq_20419	ENSG00000006432	ENST00000381250
>Seq_20423	ENSG00000006432	ENST00000381250
>Seq_20444	ENSG00000006432	ENST00000381250
>Seq_20457	ENSG00000006432	ENST00000381250
>Seq_20466	ENSG00000006432	ENST00000381250
>Seq_20609	ENSG00000006451	ENST00000005257
>Seq_20654	ENSG00000006451	ENST00000005257
>Seq_20760	ENSG00000006453	ENST00000005260
>Seq_20764	ENSG00000006453	ENST00000005260
>Seq_20787	ENSG00000006453	ENST00000005260
>Seq_20789	ENSG00000006453	ENST00000005260
>Seq_20790	ENSG00000006453	ENST00000005260
>Seq_20847	ENSG00000006453	ENST00000005260
>Seq_20888	ENSG00000006453	ENST00000005260
>Seq_20942	ENSG00000006453	ENST00000005260
>Seq_20943	ENSG00000006453	ENST00000005260
>Seq_20954	ENSG00000006459	ENST00000397560
>Seq_21063	ENSG00000006468	ENST00000242066
>Seq_21078	ENSG00000006468	ENST00000242066
>Seq_21202	ENSG00000006530	ENST00000355413
>Seq_21220	ENSG00000006530	ENST00000355413
>Seq_21230	ENSG00000006530	ENST00000355413
>Seq_21258	ENSG00000006530	ENST00000355413
>Seq_21263	ENSG00000006530	ENST00000355413
>Seq_21385	ENSG00000006534	ENST00000342456
>Seq_21400	ENSG00000006576	ENST00000248550
>Seq_21413	ENSG00000006576	ENST00000248550
>Seq_21421	ENSG00000006576	ENST00000248550
>Seq_21454	ENSG00000006576	ENST00000248550
>Seq_21503	ENSG00000006607	ENST00000264042
>Seq_21521	ENSG00000006607	ENST00000264042
>Seq_21529	ENSG00000006607	ENST00000264042
>Seq_21534	ENSG00000006607	ENST00000264042
>Seq_21559	ENSG00000006607	ENST00000264042
>Seq_21570	ENSG00000006607	ENST00000413432
>Seq_21590	ENSG00000006607	ENST00000413432
>Seq_21606	ENSG00000006607	ENST00000413432
>Seq_21655	ENSG00000006607	ENST00000413432
>Seq_21687	ENSG00000006607	ENST00000413432
>Seq_21813	ENSG00000006611	ENST00000005226
>Seq_21816	ENSG00000006611	ENST00000005226
>Seq_21881	ENSG00000006625	ENST00000275428
>Seq_21905	ENSG00000006625	ENST00000275428
>Seq_21939	ENSG00000006625	ENST00000440082
>Seq_21948	ENSG00000006634	ENST00000265728
>Seq_21952	ENSG00000006634	ENST00000265728
>Seq_21955	ENSG00000006634	ENST00000265728
>Seq_21968	ENSG00000006634	ENST00000265728
>Seq_21972	ENSG00000006634	ENST00000265728
>Seq_21979	ENSG00000006634	ENST00000265728
>Seq_22002	ENSG00000006652	ENST00000005558
>Seq_22026	ENSG00000006652	ENST00000005558
>Seq_22037	ENSG00000006652	ENST00000005558
>Seq_22041	ENSG00000006652	ENST00000005558
>Seq_22082	ENSG00000006652	ENST00000005558
>Seq_22138	ENSG00000006659	ENST00000392052
>Seq_22184	ENSG00000006695	ENST00000261643
>Seq_22303	ENSG00000006704	ENST00000265755
>Seq_22309	ENSG00000006704	ENST00000265755
>Seq_22314	ENSG00000006704	ENST00000265755
>Seq_22319	ENSG00000006704	ENST00000265755
>Seq_22346	ENSG00000006704	ENST00000265755
>Seq_22373	ENSG00000006704	ENST00000424337
>Seq_22378	ENSG00000006712	ENST00000221265
>Seq_22390	ENSG00000006712	ENST00000221265
>Seq_22403	ENSG00000006712	ENST00000221265
>Seq_22418	ENSG00000006712	ENST00000221265
>Seq_22457	ENSG00000006712	ENST00000221265
>Seq_22459	ENSG00000006712	ENST00000221265
>Seq_22462	ENSG00000006712	ENST00000221265
>Seq_22472	ENSG00000006712	ENST00000221265
>Seq_22498	ENSG00000006712	ENST00000221265
>Seq_22542	ENSG00000006712	ENST00000221265
>Seq_22564	ENSG00000006712	ENST00000221265
>Seq_22570	ENSG00000006712	ENST00000221265
>Seq_22595	ENSG00000006712	ENST00000221265
>Seq_22617	ENSG00000006712	ENST00000221265
>Seq_22672	ENSG00000006712	ENST00000221265
>Seq_22678	ENSG00000006712	ENST00000221265
>Seq_22682	ENSG00000006712	ENST00000221265
>Seq_22722	ENSG00000006712	ENST00000221265
>Seq_22727	ENSG00000006712	ENST00000221265
>Seq_22733	ENSG00000006712	ENST00000221265
>Seq_22759	ENSG00000006712	ENST00000221265
>Seq_22838	ENSG00000006715	ENST00000265745
>Seq_22851	ENSG00000006715	ENST00000265745
>Seq_22887	ENSG00000006715	ENST00000265745
>Seq_22954	ENSG00000006715	ENST00000310301
>Seq_22968	ENSG00000006715	ENST00000310301
>Seq_22994	ENSG00000006715	ENST00000310301
>Seq_23004	ENSG00000006715	ENST00000310301
>Seq_23099	ENSG00000006715	ENST00000310301
>Seq_23104	ENSG00000006715	ENST00000310301
>Seq_23112	ENSG00000006715	ENST00000395969
>Seq_23128	ENSG00000006740	ENST00000262444
>Seq_23162	ENSG00000006744	ENST00000338034
>Seq_23192	ENSG00000006744	ENST00000338034
>Seq_23202	ENSG00000006744	ENST00000338034
>Seq_23203	ENSG00000006744	ENST00000338034
>Seq_23208	ENSG00000006744	ENST00000338034
>Seq_23212	ENSG00000006744	ENST00000338034
>Seq_23237	ENSG00000006744	ENST00000338034
>Seq_23244	ENSG00000006744	ENST00000338034
>Seq_23259	ENSG00000006744	ENST00000338034
>Seq_23268	ENSG00000006744	ENST00000338034
>Seq_23281	ENSG00000006744	ENST00000338034
>Seq_23306	ENSG00000006744	ENST00000338034
>Seq_23338	ENSG00000006744	ENST00000338034
>Seq_23348	ENSG00000006744	ENST00000338034
>Seq_23470	ENSG00000006744	ENST00000584650
>Seq_23474	ENSG00000006747	ENST00000297029
>Seq_23479	ENSG00000006747	ENST00000297029
>Seq_23521	ENSG00000006747	ENST00000297029
>Seq_23528	ENSG00000006747	ENST00000297029
>Seq_23537	ENSG00000006747	ENST00000297029
>Seq_23557	ENSG00000006747	ENST00000297029
>Seq_23562	ENSG00000006747	ENST00000297029
>Seq_23570	ENSG00000006747	ENST00000297029
>Seq_23580	ENSG00000006747	ENST00000297029
>Seq_23588	ENSG00000006747	ENST00000297029
>Seq_23592	ENSG00000006747	ENST00000297029
>Seq_23655	ENSG00000006756	ENST00000217890
>Seq_23786	ENSG00000006757	ENST00000381042
>Seq_23846	ENSG00000006831	ENST00000357103
>Seq_23874	ENSG00000006831	ENST00000357103
>Seq_23931	ENSG00000006831	ENST00000357103
>Seq_24245	ENSG00000006831	ENST00000357103
>Seq_24403	ENSG00000007047	ENST00000262891
>Seq_24410	ENSG00000007047	ENST00000262891
>Seq_24417	ENSG00000007047	ENST00000262891
>Seq_24500	ENSG00000007168	ENST00000397195
>Seq_24515	ENSG00000007168	ENST00000397195
>Seq_24533	ENSG00000007168	ENST00000397195
>Seq_24552	ENSG00000007168	ENST00000397195
>Seq_24570	ENSG00000007168	ENST00000397195
>Seq_24597	ENSG00000007168	ENST00000397195
>Seq_24807	ENSG00000007168	ENST00000397195
>Seq_24884	ENSG00000007202	ENST00000389003
>Seq_24939	ENSG00000007202	ENST00000389003
>Seq_24945	ENSG00000007202	ENST00000389003
>Seq_24971	ENSG00000007202	ENST00000389003
>Seq_24980	ENSG00000007202	ENST00000389003
>Seq_25001	ENSG00000007202	ENST00000389003
>Seq_25022	ENSG00000007202	ENST00000389003
>Seq_25042	ENSG00000007202	ENST00000389003
>Seq_25076	ENSG00000007202	ENST00000389003
>Seq_25112	ENSG00000007202	ENST00000389003
>Seq_25119	ENSG00000007202	ENST00000389003
>Seq_25144	ENSG00000007202	ENST00000389003
>Seq_25240	ENSG00000007202	ENST00000389003
>Seq_25245	ENSG00000007202	ENST00000389003
>Seq_25259	ENSG00000007202	ENST00000389003
>Seq_25278	ENSG00000007202	ENST00000389003
>Seq_25293	ENSG00000007202	ENST00000389003
>Seq_25313	ENSG00000007202	ENST00000389003
>Seq_25320	ENSG00000007202	ENST00000389003
>Seq_25350	ENSG00000007202	ENST00000389003
>Seq_25401	ENSG00000007202	ENST00000389003
>Seq_25426	ENSG00000007202	ENST00000389003
>Seq_25444	ENSG00000007202	ENST00000389003
>Seq_25488	ENSG00000007202	ENST00000389003
>Seq_25504	ENSG00000007202	ENST00000389003
>Seq_25525	ENSG00000007202	ENST00000389003
>Seq_25579	ENSG00000007202	ENST00000389003
>Seq_25597	ENSG00000007202	ENST00000389003
>Seq_25624	ENSG00000007202	ENST00000389003
>Seq_25641	ENSG00000007202	ENST00000389003
>Seq_25845	ENSG00000007237	ENST00000323816
>Seq_25848	ENSG00000007237	ENST00000323816
>Seq_25855	ENSG00000007237	ENST00000323816
>Seq_25869	ENSG00000007237	ENST00000323816
>Seq_25930	ENSG00000007255	ENST00000006275
>Seq_25940	ENSG00000007255	ENST00000006275
>Seq_25960	ENSG00000007255	ENST00000006275
>Seq_25995	ENSG00000007264	ENST00000588983
>Seq_26003	ENSG00000007312	ENST00000006750
>Seq_26019	ENSG00000007312	ENST00000006750
>Seq_26065	ENSG00000007341	ENST00000343210
>Seq_26083	ENSG00000007341	ENST00000358039
>Seq_26145	ENSG00000007372	ENST00000241001
>Seq_26155	ENSG00000007372	ENST00000241001
>Seq_26217	ENSG00000007384	ENST00000262316
>Seq_26234	ENSG00000007384	ENST00000262316
>Seq_26239	ENSG00000007384	ENST00000262316
>Seq_26251	ENSG00000007384	ENST00000262316
>Seq_26270	ENSG00000007384	ENST00000262316
>Seq_26285	ENSG00000007384	ENST00000262316
>Seq_26323	ENSG00000007392	ENST00000293872
>Seq_26424	ENSG00000007392	ENST00000293872
>Seq_26460	ENSG00000007392	ENST00000293872
>Seq_26508	ENSG00000007392	ENST00000397783
>Seq_26578	ENSG00000007402	ENST00000266039
>Seq_26580	ENSG00000007402	ENST00000266039
>Seq_26586	ENSG00000007402	ENST00000266039
>Seq_26594	ENSG00000007402	ENST00000266039
>Seq_26597	ENSG00000007402	ENST00000266039
>Seq_26605	ENSG00000007402	ENST00000266039
>Seq_26606	ENSG00000007402	ENST00000266039
>Seq_26612	ENSG00000007402	ENST00000266039
>Seq_26630	ENSG00000007402	ENST00000266039
>Seq_26634	ENSG00000007402	ENST00000266039
>Seq_26638	ENSG00000007402	ENST00000266039
>Seq_26651	ENSG00000007402	ENST00000266039
>Seq_26707	ENSG00000007402	ENST00000266039
>Seq_26744	ENSG00000007402	ENST00000266039
>Seq_26757	ENSG00000007402	ENST00000266039
>Seq_26765	ENSG00000007402	ENST00000266039
>Seq_26785	ENSG00000007516	ENST00000324385
>Seq_26829	ENSG00000007520	ENST00000007390
>Seq_26860	ENSG00000007520	ENST00000007390
>Seq_26912	ENSG00000007541	ENST00000026218
>Seq_26947	ENSG00000007541	ENST00000321878
>Seq_26951	ENSG00000007541	ENST00000422307
>Seq_26967	ENSG00000007545	ENST00000293925
>Seq_26998	ENSG00000007545	ENST00000293925
>Seq_27025	ENSG00000007545	ENST00000293925
>Seq_27031	ENSG00000007545	ENST00000293925
>Seq_27052	ENSG00000007545	ENST00000293925
>Seq_27075	ENSG00000007545	ENST00000293925
>Seq_27113	ENSG00000007545	ENST00000293925
>Seq_27172	ENSG00000007866	ENST00000338863
>Seq_27243	ENSG00000007923	ENST00000294401
>Seq_27298	ENSG00000007923	ENST00000294401
>Seq_27333	ENSG00000007923	ENST00000294401
>Seq_27341	ENSG00000007923	ENST00000294401
>Seq_27376	ENSG00000007923	ENST00000294401
>Seq_27382	ENSG00000007923	ENST00000294401
>Seq_27470	ENSG00000007923	ENST00000377577
>Seq_27488	ENSG00000007923	ENST00000377577
>Seq_27504	ENSG00000007923	ENST00000377577
>Seq_27516	ENSG00000007923	ENST00000377577
>Seq_27566	ENSG00000007923	ENST00000426784
>Seq_27598	ENSG00000007944	ENST00000349606
>Seq_27602	ENSG00000007944	ENST00000349606
>Seq_27608	ENSG00000007944	ENST00000349606
>Seq_27767	ENSG00000008018	ENST00000262193
>Seq_27777	ENSG00000008018	ENST00000262193
>Seq_27816	ENSG00000008018	ENST00000262193
>Seq_27919	ENSG00000008018	ENST00000262193
>Seq_27949	ENSG00000008018	ENST00000262193
>Seq_27980	ENSG00000008018	ENST00000262193
>Seq_28015	ENSG00000008018	ENST00000262193
>Seq_28028	ENSG00000008018	ENST00000262193
>Seq_28176	ENSG00000008083	ENST00000341776
>Seq_28196	ENSG00000008083	ENST00000341776
>Seq_28200	ENSG00000008083	ENST00000341776
>Seq_28235	ENSG00000008083	ENST00000341776
>Seq_28266	ENSG00000008083	ENST00000341776
>Seq_28269	ENSG00000008083	ENST00000341776
>Seq_28286	ENSG00000008083	ENST00000341776
>Seq_28420	ENSG00000008086	ENST00000623610
>Seq_28442	ENSG00000008086	ENST00000623610
>Seq_28465	ENSG00000008128	ENST00000356200
>Seq_28478	ENSG00000008128	ENST00000356200
>Seq_28482	ENSG00000008128	ENST00000356200
>Seq_28487	ENSG00000008128	ENST00000356200
>Seq_28510	ENSG00000008128	ENST00000356200
>Seq_28532	ENSG00000008128	ENST00000356937
>Seq_28543	ENSG00000008128	ENST00000356937
>Seq_28556	ENSG00000008128	ENST00000356937
>Seq_28580	ENSG00000008128	ENST00000356937
>Seq_28598	ENSG00000008128	ENST00000357760
>Seq_28609	ENSG00000008128	ENST00000357760
>Seq_28618	ENSG00000008128	ENST00000357760
>Seq_28668	ENSG00000008130	ENST00000341991
>Seq_28715	ENSG00000008130	ENST00000341991
>Seq_28735	ENSG00000008130	ENST00000342348
>Seq_28764	ENSG00000008130	ENST00000342348
>Seq_28784	ENSG00000008130	ENST00000342348
>Seq_28789	ENSG00000008130	ENST00000342348
>Seq_28792	ENSG00000008130	ENST00000342348
>Seq_28820	ENSG00000008130	ENST00000378625
>Seq_28832	ENSG00000008196	ENST00000393655
>Seq_28835	ENSG00000008196	ENST00000393655
>Seq_28921	ENSG00000008256	ENST00000350796
>Seq_28924	ENSG00000008256	ENST00000350796
>Seq_28934	ENSG00000008256	ENST00000350796
>Seq_28992	ENSG00000008256	ENST00000350796
>Seq_28997	ENSG00000008256	ENST00000350796
>Seq_29027	ENSG00000008277	ENST00000265727
>Seq_29044	ENSG00000008277	ENST00000265727
>Seq_29050	ENSG00000008277	ENST00000265727
>Seq_29093	ENSG00000008277	ENST00000265727
>Seq_29100	ENSG00000008277	ENST00000265727
>Seq_29104	ENSG00000008277	ENST00000265727
>Seq_29143	ENSG00000008277	ENST00000398209
>Seq_29312	ENSG00000008282	ENST00000011473
>Seq_29367	ENSG00000008283	ENST00000360793
>Seq_29368	ENSG00000008283	ENST00000360793
>Seq_29685	ENSG00000008294	ENST00000262013
>Seq_29775	ENSG00000008294	ENST00000262013
>Seq_29834	ENSG00000008294	ENST00000262013
>Seq_29901	ENSG00000008294	ENST00000262013
>Seq_30031	ENSG00000008294	ENST00000262013
>Seq_30037	ENSG00000008294	ENST00000262013
>Seq_30040	ENSG00000008294	ENST00000262013
>Seq_30049	ENSG00000008294	ENST00000262013
>Seq_30090	ENSG00000008294	ENST00000262013
>Seq_30115	ENSG00000008294	ENST00000262013
>Seq_30121	ENSG00000008294	ENST00000262013
>Seq_30173	ENSG00000008294	ENST00000262013
>Seq_30179	ENSG00000008294	ENST00000262013
>Seq_30197	ENSG00000008294	ENST00000262013
>Seq_30239	ENSG00000008294	ENST00000262013
>Seq_30266	ENSG00000008294	ENST00000262013
>Seq_30273	ENSG00000008294	ENST00000262013
>Seq_30394	ENSG00000008294	ENST00000357122
>Seq_30400	ENSG00000008294	ENST00000510283
>Seq_30476	ENSG00000008300	ENST00000164024
>Seq_30547	ENSG00000008300	ENST00000164024
>Seq_30558	ENSG00000008300	ENST00000164024
>Seq_30575	ENSG00000008311	ENST00000358954
>Seq_30585	ENSG00000008311	ENST00000393376
>Seq_30592	ENSG00000008311	ENST00000431170
>Seq_30699	ENSG00000008382	ENST00000262966
>Seq_30712	ENSG00000008382	ENST00000262966
>Seq_30721	ENSG00000008382	ENST00000262966
>Seq_30722	ENSG00000008382	ENST00000262966
>Seq_30725	ENSG00000008382	ENST00000262966
>Seq_30733	ENSG00000008382	ENST00000262966
>Seq_30758	ENSG00000008394	ENST00000010404
>Seq_30856	ENSG00000008405	ENST00000008527
>Seq_30866	ENSG00000008405	ENST00000008527
>Seq_30884	ENSG00000008405	ENST00000008527
>Seq_30908	ENSG00000008405	ENST00000008527
>Seq_30918	ENSG00000008405	ENST00000008527
>Seq_30975	ENSG00000008441	ENST00000358552
>Seq_30978	ENSG00000008441	ENST00000358552
>Seq_30980	ENSG00000008441	ENST00000358552
>Seq_31003	ENSG00000008441	ENST00000360105
>Seq_31050	ENSG00000008441	ENST00000360105
>Seq_31056	ENSG00000008441	ENST00000360105
>Seq_31059	ENSG00000008441	ENST00000360105
>Seq_31073	ENSG00000008441	ENST00000360105
>Seq_31117	ENSG00000008441	ENST00000585382
>Seq_31147	ENSG00000008513	ENST00000399640
>Seq_31174	ENSG00000008513	ENST00000399640
>Seq_31181	ENSG00000008513	ENST00000399640
>Seq_31199	ENSG00000008513	ENST00000399640
>Seq_31215	ENSG00000008513	ENST00000399640
>Seq_31229	ENSG00000008513	ENST00000399640
>Seq_31247	ENSG00000008513	ENST00000399640
>Seq_31465	ENSG00000008513	ENST00000399640
>Seq_31486	ENSG00000008513	ENST00000399640
>Seq_31552	ENSG00000008516	ENST00000336577
>Seq_31561	ENSG00000008517	ENST00000008180
>Seq_31563	ENSG00000008517	ENST00000008180
>Seq_31608	ENSG00000008517	ENST00000533097
>Seq_31610	ENSG00000008517	ENST00000533097
>Seq_31619	ENSG00000008710	ENST00000262304
>Seq_31625	ENSG00000008710	ENST00000262304
>Seq_31637	ENSG00000008710	ENST00000262304
>Seq_31650	ENSG00000008710	ENST00000262304
>Seq_31663	ENSG00000008710	ENST00000262304
>Seq_31672	ENSG00000008710	ENST00000262304
>Seq_31678	ENSG00000008710	ENST00000262304
>Seq_31686	ENSG00000008710	ENST00000262304
>Seq_31688	ENSG00000008710	ENST00000262304
>Seq_31698	ENSG00000008710	ENST00000262304
>Seq_31701	ENSG00000008710	ENST00000262304
>Seq_31706	ENSG00000008710	ENST00000262304
>Seq_31715	ENSG00000008710	ENST00000262304
>Seq_31717	ENSG00000008710	ENST00000262304
>Seq_31791	ENSG00000008710	ENST00000568796
>Seq_31810	ENSG00000008735	ENST00000008876
>Seq_31814	ENSG00000008735	ENST00000008876
>Seq_31843	ENSG00000008838	ENST00000356271
>Seq_31850	ENSG00000008838	ENST00000356271
>Seq_31872	ENSG00000008838	ENST00000356271
>Seq_31889	ENSG00000008838	ENST00000356271
>Seq_31901	ENSG00000008838	ENST00000356271
>Seq_31902	ENSG00000008838	ENST00000356271
>Seq_31904	ENSG00000008838	ENST00000356271
>Seq_31922	ENSG00000008838	ENST00000356271
>Seq_31936	ENSG00000008838	ENST00000356271
>Seq_31988	ENSG00000008838	ENST00000356271
>Seq_32013	ENSG00000008838	ENST00000356271
>Seq_32014	ENSG00000008838	ENST00000356271
>Seq_32019	ENSG00000008838	ENST00000394127
>Seq_32036	ENSG00000008838	ENST00000581054
>Seq_32055	ENSG00000008853	ENST00000251822
>Seq_32061	ENSG00000008853	ENST00000251822
>Seq_32068	ENSG00000008853	ENST00000251822
>Seq_32076	ENSG00000008853	ENST00000251822
>Seq_32087	ENSG00000008853	ENST00000251822
>Seq_32098	ENSG00000008853	ENST00000251822
>Seq_32103	ENSG00000008853	ENST00000251822
>Seq_32168	ENSG00000008853	ENST00000251822
>Seq_32179	ENSG00000008853	ENST00000251822
>Seq_32199	ENSG00000008869	ENST00000233099
>Seq_32210	ENSG00000008869	ENST00000233099
>Seq_32219	ENSG00000008869	ENST00000233099
>Seq_32231	ENSG00000008869	ENST00000233099
>Seq_32236	ENSG00000008869	ENST00000233099
>Seq_32237	ENSG00000008869	ENST00000233099
>Seq_32244	ENSG00000008869	ENST00000233099
>Seq_32260	ENSG00000008869	ENST00000233099
>Seq_32266	ENSG00000008869	ENST00000233099
>Seq_32290	ENSG00000008869	ENST00000233099
>Seq_32296	ENSG00000008869	ENST00000233099
>Seq_32306	ENSG00000008869	ENST00000233099
>Seq_32360	ENSG00000008869	ENST00000233099
>Seq_32397	ENSG00000008869	ENST00000233099
>Seq_32472	ENSG00000008952	ENST00000337002
>Seq_32508	ENSG00000008952	ENST00000337002
>Seq_32528	ENSG00000008952	ENST00000337002
>Seq_32538	ENSG00000008952	ENST00000337002
>Seq_32551	ENSG00000008952	ENST00000337002
>Seq_32597	ENSG00000008952	ENST00000337002
>Seq_32675	ENSG00000008952	ENST00000337002
>Seq_32746	ENSG00000008952	ENST00000337002
>Seq_32946	ENSG00000008952	ENST00000337002
>Seq_32970	ENSG00000008952	ENST00000337002
>Seq_32976	ENSG00000008952	ENST00000337002
>Seq_33014	ENSG00000008952	ENST00000337002
>Seq_33295	ENSG00000008988	ENST00000009589
>Seq_33329	ENSG00000008988	ENST00000009589
>Seq_33398	ENSG00000008988	ENST00000009589
>Seq_33449	ENSG00000009307	ENST00000261443
>Seq_33450	ENSG00000009307	ENST00000261443
